"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"1649","KIT-simple_nowcast","inc case","2022-09-25","2022-09-18","DE-BY","00+","pneumococcal_disease",3,2,2,3,4,5,FALSE
"1657","KIT-simple_nowcast","inc case","2022-09-25","2022-09-11","DE-BY","00+","pneumococcal_disease",5,4,4,5,5,7,FALSE
"1665","KIT-simple_nowcast","inc case","2022-09-25","2022-09-04","DE-BY","00+","pneumococcal_disease",3,2,2,2,3,5,FALSE
"1673","KIT-simple_nowcast","inc case","2022-09-25","2022-08-28","DE-BY","00+","pneumococcal_disease",6,5,5,5,6,7,FALSE
"1681","KIT-simple_nowcast","inc case","2022-09-25","2022-09-25","DE-HB","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1689","KIT-simple_nowcast","inc case","2022-09-25","2022-09-18","DE-HB","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1697","KIT-simple_nowcast","inc case","2022-09-25","2022-09-11","DE-HB","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1705","KIT-simple_nowcast","inc case","2022-09-25","2022-09-04","DE-HB","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1713","KIT-simple_nowcast","inc case","2022-09-25","2022-08-28","DE-HB","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1721","KIT-simple_nowcast","inc case","2022-09-25","2022-09-25","DE-HE","00+","pneumococcal_disease",1,1,1,1,1,3,FALSE
"1729","KIT-simple_nowcast","inc case","2022-09-25","2022-09-18","DE-HE","00+","pneumococcal_disease",0,0,0,0,0,2,FALSE
"1737","KIT-simple_nowcast","inc case","2022-09-25","2022-09-11","DE-HE","00+","pneumococcal_disease",3,3,3,3,3,5,FALSE
"1745","KIT-simple_nowcast","inc case","2022-09-25","2022-09-04","DE-HE","00+","pneumococcal_disease",1,1,1,1,1,2,FALSE
"1753","KIT-simple_nowcast","inc case","2022-09-25","2022-08-28","DE-HE","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1761","KIT-simple_nowcast","inc case","2022-09-25","2022-09-25","DE-HH","00+","pneumococcal_disease",1,1,1,1,1,2,FALSE
"1769","KIT-simple_nowcast","inc case","2022-09-25","2022-09-18","DE-HH","00+","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1777","KIT-simple_nowcast","inc case","2022-09-25","2022-09-11","DE-HH","00+","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1785","KIT-simple_nowcast","inc case","2022-09-25","2022-09-04","DE-HH","00+","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1793","KIT-simple_nowcast","inc case","2022-09-25","2022-08-28","DE-HH","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1801","KIT-simple_nowcast","inc case","2022-09-25","2022-09-25","DE-MV","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1809","KIT-simple_nowcast","inc case","2022-09-25","2022-09-18","DE-MV","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1817","KIT-simple_nowcast","inc case","2022-09-25","2022-09-11","DE-MV","00+","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1825","KIT-simple_nowcast","inc case","2022-09-25","2022-09-04","DE-MV","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1833","KIT-simple_nowcast","inc case","2022-09-25","2022-08-28","DE-MV","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1841","KIT-simple_nowcast","inc case","2022-09-25","2022-09-25","DE-NI","00+","pneumococcal_disease",4,3,3,3,4,6,FALSE
"1849","KIT-simple_nowcast","inc case","2022-09-25","2022-09-18","DE-NI","00+","pneumococcal_disease",3,3,3,3,3,4,FALSE
"1857","KIT-simple_nowcast","inc case","2022-09-25","2022-09-11","DE-NI","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1865","KIT-simple_nowcast","inc case","2022-09-25","2022-09-04","DE-NI","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1873","KIT-simple_nowcast","inc case","2022-09-25","2022-08-28","DE-NI","00+","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1881","KIT-simple_nowcast","inc case","2022-09-25","2022-09-25","DE-NW","00+","pneumococcal_disease",24,19,20,22,26,38,FALSE
"1889","KIT-simple_nowcast","inc case","2022-09-25","2022-09-18","DE-NW","00+","pneumococcal_disease",22,20,20,20,21,39,FALSE
"1897","KIT-simple_nowcast","inc case","2022-09-25","2022-09-11","DE-NW","00+","pneumococcal_disease",16,15,15,15,16,27,FALSE
"1905","KIT-simple_nowcast","inc case","2022-09-25","2022-09-04","DE-NW","00+","pneumococcal_disease",10,9,9,9,9,16,FALSE
"1913","KIT-simple_nowcast","inc case","2022-09-25","2022-08-28","DE-NW","00+","pneumococcal_disease",8,7,7,7,7,12,FALSE
"1921","KIT-simple_nowcast","inc case","2022-09-25","2022-09-25","DE-RP","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1929","KIT-simple_nowcast","inc case","2022-09-25","2022-09-18","DE-RP","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1937","KIT-simple_nowcast","inc case","2022-09-25","2022-09-11","DE-RP","00+","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1945","KIT-simple_nowcast","inc case","2022-09-25","2022-09-04","DE-RP","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1953","KIT-simple_nowcast","inc case","2022-09-25","2022-08-28","DE-RP","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1961","KIT-simple_nowcast","inc case","2022-09-25","2022-09-25","DE-SH","00+","pneumococcal_disease",2,2,2,2,2,4,FALSE
"1969","KIT-simple_nowcast","inc case","2022-09-25","2022-09-18","DE-SH","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1977","KIT-simple_nowcast","inc case","2022-09-25","2022-09-11","DE-SH","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1985","KIT-simple_nowcast","inc case","2022-09-25","2022-09-04","DE-SH","00+","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1993","KIT-simple_nowcast","inc case","2022-09-25","2022-08-28","DE-SH","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"2001","KIT-simple_nowcast","inc case","2022-09-25","2022-09-25","DE-SL","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"2009","KIT-simple_nowcast","inc case","2022-09-25","2022-09-18","DE-SL","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"2017","KIT-simple_nowcast","inc case","2022-09-25","2022-09-11","DE-SL","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"2025","KIT-simple_nowcast","inc case","2022-09-25","2022-09-04","DE-SL","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"2033","KIT-simple_nowcast","inc case","2022-09-25","2022-08-28","DE-SL","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"2041","KIT-simple_nowcast","inc case","2022-09-25","2022-09-25","DE-SN","00+","pneumococcal_disease",5,3,4,4,5,7,FALSE
"2049","KIT-simple_nowcast","inc case","2022-09-25","2022-09-18","DE-SN","00+","pneumococcal_disease",8,7,7,7,8,9,FALSE
"2057","KIT-simple_nowcast","inc case","2022-09-25","2022-09-11","DE-SN","00+","pneumococcal_disease",1,1,1,1,2,3,FALSE
"2065","KIT-simple_nowcast","inc case","2022-09-25","2022-09-04","DE-SN","00+","pneumococcal_disease",2,2,2,2,3,4,FALSE
"2073","KIT-simple_nowcast","inc case","2022-09-25","2022-08-28","DE-SN","00+","pneumococcal_disease",2,2,2,2,2,4,FALSE
"2081","KIT-simple_nowcast","inc case","2022-09-25","2022-09-25","DE-ST","00+","pneumococcal_disease",1,1,1,1,1,3,FALSE
"2089","KIT-simple_nowcast","inc case","2022-09-25","2022-09-18","DE-ST","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"2097","KIT-simple_nowcast","inc case","2022-09-25","2022-09-11","DE-ST","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"2105","KIT-simple_nowcast","inc case","2022-09-25","2022-09-04","DE-ST","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"2113","KIT-simple_nowcast","inc case","2022-09-25","2022-08-28","DE-ST","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"2121","KIT-simple_nowcast","inc case","2022-09-25","2022-09-25","DE-TH","00+","pneumococcal_disease",2,2,2,2,2,6,FALSE
"2129","KIT-simple_nowcast","inc case","2022-09-25","2022-09-18","DE-TH","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"2137","KIT-simple_nowcast","inc case","2022-09-25","2022-09-11","DE-TH","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"2145","KIT-simple_nowcast","inc case","2022-09-25","2022-09-04","DE-TH","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
"2153","KIT-simple_nowcast","inc case","2022-09-25","2022-08-28","DE-TH","00+","pneumococcal_disease",0,0,0,0,0,0,FALSE
