"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"265","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","00+","seasonal_influenza",255,245,249,253,258,273,FALSE
"273","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","00+","seasonal_influenza",255,248,252,254,257,265,FALSE
"281","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-BB","00+","seasonal_influenza",8,6,6,7,8,15,FALSE
"289","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-BB","00+","seasonal_influenza",5,4,4,4,5,13,FALSE
"297","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-BB","00+","seasonal_influenza",10,9,9,9,10,20,FALSE
"305","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-BB","00+","seasonal_influenza",7,6,6,6,6,17,FALSE
"313","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-BB","00+","seasonal_influenza",23,22,22,22,23,30,FALSE
"321","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-BE","00+","seasonal_influenza",28,25,26,27,29,33,FALSE
"329","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-BE","00+","seasonal_influenza",19,18,18,18,19,23,FALSE
"337","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-BE","00+","seasonal_influenza",11,11,11,11,11,13,FALSE
"345","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-BE","00+","seasonal_influenza",13,13,13,13,13,14,FALSE
"353","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-BE","00+","seasonal_influenza",11,11,11,11,11,11,FALSE
"361","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-BW","00+","seasonal_influenza",41,34,36,39,44,59,FALSE
"369","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-BW","00+","seasonal_influenza",40,35,36,38,42,52,FALSE
"377","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-BW","00+","seasonal_influenza",29,26,27,28,31,38,FALSE
"385","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-BW","00+","seasonal_influenza",16,13,15,16,17,19,FALSE
"393","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-BW","00+","seasonal_influenza",18,15,16,18,19,22,FALSE
"401","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-BY","00+","seasonal_influenza",410,393,403,410,417,432,FALSE
"409","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-BY","00+","seasonal_influenza",241,237,239,241,243,247,FALSE
"417","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-BY","00+","seasonal_influenza",69,69,69,69,70,71,FALSE
"425","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-BY","00+","seasonal_influenza",62,62,62,62,62,62,FALSE
"433","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-BY","00+","seasonal_influenza",41,41,41,41,41,41,FALSE
"441","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-HB","00+","seasonal_influenza",6,6,6,6,6,6,FALSE
"449","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-HB","00+","seasonal_influenza",1,1,1,1,1,1,FALSE
"457","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-HB","00+","seasonal_influenza",2,2,2,2,2,2,FALSE
"465","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-HB","00+","seasonal_influenza",2,2,2,2,2,2,FALSE
"473","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-HB","00+","seasonal_influenza",0,0,0,0,0,0,FALSE
"481","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-HE","00+","seasonal_influenza",58,54,56,58,60,65,FALSE
"489","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-HE","00+","seasonal_influenza",40,39,39,40,41,45,FALSE
"497","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-HE","00+","seasonal_influenza",29,29,29,29,29,32,FALSE
"505","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-HE","00+","seasonal_influenza",14,14,14,14,14,16,FALSE
"513","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-HE","00+","seasonal_influenza",13,13,13,13,13,13,FALSE
"521","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-HH","00+","seasonal_influenza",22,17,19,21,24,32,FALSE
"529","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-HH","00+","seasonal_influenza",15,14,14,14,15,18,FALSE
"537","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-HH","00+","seasonal_influenza",10,10,10,10,11,13,FALSE
"545","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-HH","00+","seasonal_influenza",7,7,7,7,7,10,FALSE
"553","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-HH","00+","seasonal_influenza",8,8,8,8,8,10,FALSE
"561","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-MV","00+","seasonal_influenza",12,10,10,10,12,28,FALSE
"569","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-MV","00+","seasonal_influenza",11,9,9,9,9,24,FALSE
"577","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-MV","00+","seasonal_influenza",7,6,6,6,6,20,FALSE
"585","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-MV","00+","seasonal_influenza",6,5,5,5,5,19,FALSE
"593","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-MV","00+","seasonal_influenza",13,12,12,12,12,26,FALSE
"601","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-NI","00+","seasonal_influenza",26,23,25,26,27,31,FALSE
"609","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-NI","00+","seasonal_influenza",13,12,12,12,13,16,FALSE
"617","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-NI","00+","seasonal_influenza",18,18,18,18,19,21,FALSE
"625","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-NI","00+","seasonal_influenza",19,19,19,19,19,21,FALSE
"633","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-NI","00+","seasonal_influenza",13,13,13,13,13,14,FALSE
"641","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-NW","00+","seasonal_influenza",57,53,55,56,58,62,FALSE
"649","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-NW","00+","seasonal_influenza",64,62,62,63,64,67,FALSE
"657","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-NW","00+","seasonal_influenza",33,32,32,32,33,36,FALSE
"665","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-NW","00+","seasonal_influenza",34,33,33,33,34,36,FALSE
"673","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-NW","00+","seasonal_influenza",26,26,26,26,26,28,FALSE
"681","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-RP","00+","seasonal_influenza",78,75,76,77,79,85,FALSE
"689","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-RP","00+","seasonal_influenza",67,67,67,67,67,67,FALSE
"697","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-RP","00+","seasonal_influenza",24,24,24,24,24,24,FALSE
"705","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-RP","00+","seasonal_influenza",19,19,19,19,19,19,FALSE
"713","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-RP","00+","seasonal_influenza",18,18,18,18,18,18,FALSE
"721","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-SH","00+","seasonal_influenza",23,21,21,22,24,30,FALSE
"729","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-SH","00+","seasonal_influenza",8,8,8,8,8,9,FALSE
"737","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-SH","00+","seasonal_influenza",9,9,9,9,9,9,FALSE
"745","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-SH","00+","seasonal_influenza",1,1,1,1,1,1,FALSE
"753","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-SH","00+","seasonal_influenza",2,2,2,2,2,2,FALSE
"761","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-SL","00+","seasonal_influenza",9,4,6,8,10,15,FALSE
"769","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-SL","00+","seasonal_influenza",14,10,12,14,15,19,FALSE
"777","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-SL","00+","seasonal_influenza",7,4,6,7,8,11,FALSE
"785","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-SL","00+","seasonal_influenza",6,3,5,6,7,10,FALSE
"793","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-SL","00+","seasonal_influenza",6,3,5,6,8,11,FALSE
"801","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-SN","00+","seasonal_influenza",58,49,54,58,61,69,FALSE
"809","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-SN","00+","seasonal_influenza",37,33,34,36,39,51,FALSE
"817","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-SN","00+","seasonal_influenza",30,26,26,28,31,41,FALSE
"825","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-SN","00+","seasonal_influenza",25,22,23,24,26,35,FALSE
"833","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-SN","00+","seasonal_influenza",41,38,38,40,42,49,FALSE
"841","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-ST","00+","seasonal_influenza",23,20,20,21,24,32,FALSE
"849","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-ST","00+","seasonal_influenza",27,27,27,27,27,27,FALSE
"857","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-ST","00+","seasonal_influenza",17,17,17,17,17,17,FALSE
"865","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-ST","00+","seasonal_influenza",21,21,21,21,21,21,FALSE
"873","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-ST","00+","seasonal_influenza",14,14,14,14,14,14,FALSE
"881","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-TH","00+","seasonal_influenza",51,50,50,50,52,57,FALSE
"889","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-TH","00+","seasonal_influenza",49,49,49,49,49,49,FALSE
"897","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-TH","00+","seasonal_influenza",14,14,14,14,14,14,FALSE
"905","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-TH","00+","seasonal_influenza",4,4,4,4,4,4,FALSE
"913","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-TH","00+","seasonal_influenza",10,10,10,10,10,10,FALSE
"921","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","00-04","rsv_infection",9,7,8,9,10,12,FALSE
"929","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","00-04","rsv_infection",9,9,9,9,9,9,FALSE
"937","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","00-04","rsv_infection",8,8,8,8,8,8,FALSE
"945","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","00-04","rsv_infection",3,3,3,3,3,3,FALSE
"953","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","00-04","rsv_infection",3,3,3,3,3,3,FALSE
"961","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"969","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"977","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","05-14","rsv_infection",1,1,1,1,1,1,FALSE
"985","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","05-14","rsv_infection",1,1,1,1,1,1,FALSE
"993","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"1001","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","15-34","rsv_infection",2,2,2,2,2,5,FALSE
"1009","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1017","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1025","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","15-34","rsv_infection",0,0,0,0,0,0,FALSE
"1033","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","15-34","rsv_infection",0,0,0,0,0,0,FALSE
"1041","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1049","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","35-59","rsv_infection",2,2,2,2,2,2,FALSE
"1057","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1065","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1073","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1081","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1089","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1097","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1105","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1113","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1121","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","80+","rsv_infection",1,1,1,1,1,1,FALSE
"1129","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1137","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1145","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1153","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1161","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","00+","rsv_infection",12,10,10,11,12,16,FALSE
"1169","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","00+","rsv_infection",12,12,12,12,12,12,FALSE
"1177","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","00+","rsv_infection",11,11,11,11,11,11,FALSE
"1185","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1193","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","00+","rsv_infection",3,3,3,3,3,3,FALSE
"1201","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-SN","00+","rsv_infection",12,10,10,11,12,16,FALSE
"1209","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-SN","00+","rsv_infection",12,12,12,12,12,12,FALSE
"1217","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-SN","00+","rsv_infection",11,11,11,11,11,11,FALSE
"1225","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-SN","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1233","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-SN","00+","rsv_infection",3,3,3,3,3,3,FALSE
"1241","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","00-04","pneumococcal_disease",5,4,4,4,5,9,FALSE
"1249","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","00-04","pneumococcal_disease",3,3,3,3,3,5,FALSE
"1257","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","00-04","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1265","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","00-04","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1273","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","00-04","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1281","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1289","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","05-14","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1297","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1305","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1313","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1321","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","15-34","pneumococcal_disease",1,1,1,1,2,3,FALSE
"1329","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","15-34","pneumococcal_disease",0,0,0,0,0,1,FALSE
"1337","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","15-34","pneumococcal_disease",1,1,1,1,1,2,FALSE
"1345","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","15-34","pneumococcal_disease",2,2,2,2,2,3,FALSE
"1353","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","15-34","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1361","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","35-59","pneumococcal_disease",22,20,20,21,22,28,FALSE
"1369","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","35-59","pneumococcal_disease",11,11,11,11,11,13,FALSE
"1377","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","35-59","pneumococcal_disease",10,10,10,10,10,10,FALSE
"1385","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","35-59","pneumococcal_disease",18,18,18,18,18,18,FALSE
"1393","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","35-59","pneumococcal_disease",15,15,15,15,15,15,FALSE
"1401","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","60-79","pneumococcal_disease",36,32,34,36,37,41,FALSE
"1409","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","60-79","pneumococcal_disease",32,31,31,32,32,35,FALSE
"1417","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","60-79","pneumococcal_disease",26,25,25,25,26,28,FALSE
"1425","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","60-79","pneumococcal_disease",14,14,14,14,14,16,FALSE
"1433","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","60-79","pneumococcal_disease",20,20,20,20,20,22,FALSE
"1441","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","80+","pneumococcal_disease",27,22,24,26,29,36,FALSE
"1449","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","80+","pneumococcal_disease",23,22,22,23,24,29,FALSE
"1457","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","80+","pneumococcal_disease",11,10,10,10,11,13,FALSE
"1465","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","80+","pneumococcal_disease",11,11,11,11,12,13,FALSE
"1473","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","80+","pneumococcal_disease",12,12,12,12,12,13,FALSE
"1481","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","00+","pneumococcal_disease",89,79,84,88,93,108,FALSE
"1489","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","00+","pneumococcal_disease",71,68,68,70,72,79,FALSE
"1497","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","00+","pneumococcal_disease",50,49,49,50,51,55,FALSE
"1505","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","00+","pneumococcal_disease",49,48,48,48,49,52,FALSE
"1513","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","00+","pneumococcal_disease",48,48,48,48,49,50,FALSE
"1521","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-BB","00+","pneumococcal_disease",1,1,1,1,1,2,FALSE
"1529","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-BB","00+","pneumococcal_disease",3,3,3,3,3,4,FALSE
"1537","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-BB","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1545","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-BB","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1553","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-BB","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1561","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-BE","00+","pneumococcal_disease",6,6,6,6,7,8,FALSE
"1569","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-BE","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1577","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-BE","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1585","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-BE","00+","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1593","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-BE","00+","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1601","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-BW","00+","pneumococcal_disease",12,11,11,12,12,15,FALSE
"1609","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE-BW","00+","pneumococcal_disease",8,8,8,8,8,8,FALSE
"1617","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE-BW","00+","pneumococcal_disease",6,6,6,6,6,6,FALSE
"1625","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE-BW","00+","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1633","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE-BW","00+","pneumococcal_disease",8,8,8,8,8,8,FALSE
"1641","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE-BY","00+","pneumococcal_disease",7,6,6,7,8,10,FALSE
